Mississippi Col | Chr Brothers
Pittsburg St | C Oklahoma
Concord | Wheeling Jesuit
Hawaii Pacific | Concordia CA
CS Chico | CS Monterey Bay
CS Northridge | Hawaii
CS Sacramento | Northern Arizona
Humboldt St | CSU East Bay
C Washington | MT St-Billings
N Michigan | Davenport
Tiffin | Davis & Elkins
Union TN | Delta St
E Illinois | Murray St
Elms | S Vermont
Emmanuel MA | Newbury
E New Mexico | Tarleton St
Fairmont St | Urbana
WKU | Florida Intl
Missouri | Georgia
Glenville St | WV State
Grand Valley St | Michigan Tech
Hardin-Simmons | Howard Payne
Henderson St | Ouachita
Missouri S&T | IL Springfield
Iowa | Michigan
John Brown | Panhandle St
J&W RI | Rivier
KY Wesleyan | OH Dominican
WI Parkside | Lake Superior
SW Baptist | Lindenwood
Michigan St | Maryland
Maryville MO | Quincy
Minnesota | Wisconsin
Morehead St | SE Missouri St
NE Oklahoma | MO Southern
Truman St | MO St Louis
MT Western | MT St Northern
MTSU | UT San Antonio
Weber St | N Colorado
Wayne St MI | Northwood MI
SW Oklahoma | NW Oklahoma St
Trevecca Naz | Ohio Valley
Southern Nazarene | OK Baptist
OK City | TX Wesleyan
Oklahoma Chr | Texas A&M Intl
Portland St | Southern Utah
S Indiana | Rockhurst
Seattle Pacific | W Washington
Simon Fraser | St Martins
W Texas A&M | TX A&M Commerce
TX A&M Kville | W New Mexico
UAB | UTEP
Utah Valley | UTRGV
West Liberty | UVA-Wise
Auburn | Vanderbilt
Long Beach St | Cal Poly
Southern Miss | Charlotte
CS Poly Pomona | CS Dom. Hills
UC Davis | CS Fullerton
Denver | N Dakota St
TN Martin | E Kentucky
Louisville | Virginia
Marist | Siena
Mississippi St | South Carolina
North Carolina | Wake Forest
Pacific | Santa Clara
Syracuse | Pittsburgh
Portland | San Diego
UNC Greensboro | Samford
AK Anchorage | W Oregon
Anna Maria | Regis MA
Arizona Chr | Wm Jessup
UT Arlington | Arkansas St
Chattanooga | Wofford
Miami FL | Duke
South Alabama | Georgia St
Nebraska | Illinois
Kentucky | LSU
Old Dominion | Louisiana Tech
Mercer | W Carolina
Cedarville | Ald-Broaddus
Becker | Mitchell
Notre Dame CA | Holy Names
Suffolk | Norwich
UC Riverside | UC Irvine
Albertus Magnus | Simmons
Arkansas Tech | Harding
WV Tech | Asbury
Dean | Bay Path
Ferris St | Purdue Northwest
Marshall | FL Atlantic
Troy | Ga Southern
Lee TN | Montevallo
Lubbock Chr | Rogers St
McMurry | Sul Ross
Walsh | Ursuline
UT Dallas | UT Tyler
West Georgia | Valdosta St
E Texas Bap | Louisiana Col
Malone | Lake Erie
Florida St | Boston College
Clemson | Georgia Tech
CS Bakersfield | Missouri KC
Chicago St | Grand Canyon
New Mexico St | Seattle
BYU | Gonzaga
St Marys CA | San Francisco
Menlo | Ottawa AZ
Southeastern FL | Warner
Bishop St | Lurleen Wallace
Bismarck St | Williston St
Chattahoochee Val | Coastal AL-Mon
New Mexico JC | Clarendon
Holmes CC | Coahoma CC
Snow Col | Colorado NW
Connors St | Murray St CC
Copiah-Lincoln | SW Mississippi
ND St Science | Dawson CC
Jones Co CC | East Central CC
Seminole St | Eastern OK St
E Mississippi CC | NW Mississippi
Wallace CC-Selma | Enterprise St
S Union St | Gadsden St CC
Highland CC IL | Sauk Valley CC
Pearl River CC | Hinds CC
Odessa | Howard Col
Itawamba CC | MS Delta
S Suburban | Kennedy-King
Miles CC | Lake Region
Wallace St | Lawson St
Parkland | Malcolm X
MS Gulf Coast | Meridian CC
NE OK A&M | W Oklahoma St
Redlands CC | N OK-Tonkawa
Salt Lake CC | Eastern Utah
South Plains | Western Texas
Kishwaukee CC | Black Hawk-M
Carl Sandburg | Illinois Val
Catawba Val | Patrick Henry CC
Moraine Val | Lake Co
Dakota-Bottineau | United Tribes
Elgin CC | McHenry Co
Waubonsee CC | Morton
Raritan Val | Montgomery Co CC
Philadelphia CC | Bergen CC
Massasoit CC | Bunker Hill CC
Broome CC | Cayuga CC
Corning CC | Finger Lakes CC
Onondaga CC | Jefferson CC
Gloucester Co | Lehigh Carbon
Northampton CC | Ocean Co
Central Bap | Hannibal-Lagr
Williams Bap | Harris-Stowe
Indiana NW | Silver Lake
J&W FL | Thomas GA
Mid-Am Chr | Langston
Lewis-Clark ID | Providence GF
Wm Carey | Martin Meth
Wm Woods | Park
S Arkansas | Ark Monticello
CS Stanislaus | S Francisco St
N England Col | Lesley
West Florida | Shorter
Feather River | Col of the Redwoods
Skyline | Ohlone
Antelope Val | Simpson CA
Benedictine AZ | Cal Maritime
Bethel TN | Stillman
Mobile | Blue Mtn
Campbellsville | Life
Keiser | Coastal GA
Columbia MO | Stephens
Pikeville | Cumberland TN
Georgetown KY | Cumberlands KY
Embry-Riddle AZ | Pacific Union
Mid Georgia | Florida Col
Shawnee St | Lindsey Wilson
LSU-Alexandria | LSU Shreveport
St Louis Pharm | MO Baptist
SW Assemb God | SW Christian
Charleston WV | WV Wesleyan
Drury | McKendree
Shepherd | Notre Dame OH
Concordia OR | AK Fairbanks
Midwest TX St | Texas Womans
Newman | St Marys TX
East Central OK | SE Oklahoma
Dominican CA | Academy of Art
Le Tourneau | Belhaven MS
Ohio St | Penn St
Valley Forge | Pratt Inst
Villa Maria | Alfred St
SUNY-Delhi | Pine Manor
Freed-Hardeman | Lindenwood-Belle
Rocky Mtn | Carroll MT
Wayland | Bacone
UQAM | Bishops
McGill | Concordia QC
Brewton-Parker | Faulkner
Oklahoma S&A | Central Chr
Univ of Southwest | Jarvis Chr
UC Merced | La Sierra
Midway | Rio Grande
Our Lady Lake | Wiley
San Diego Chr | Life Pacific
Brookdale CC | Mercer Co
SAU Tech | National Park
Prairie St | Oakton CC
Queensborough | Kingsborough
IN Southeast | Carlow
Hope Intl | Westmont
Lackawanna | Manor
Hostos CC | Suffolk Co-Selden
USC Salkehatchie | Guilford Tech CC
St Joseph VT | ME Machias
Point Park | Brescia
Bry & Strat-VB | Fayetteville Tech
Bates | ME Farmington
Union Co | Burlington Co
The Masters | Vanguard
Voorhees | J&W NC
ME Ft Kent | NH Tech
Lincoln Col | St Mary-Woods
Russell Sage | Alfred
Ohio Wesleyan | Allegheny
Marietta | Baldwin-Wallace
Berry | Hendrix
Birmingham So | Sewanee
Black Hills St | Col Springs
Missouri St | Bradley
Chicago | Brandeis
SUNY Oneonta | Buffalo St
Canisius | Fairfield
Capital | Ohio Northern
Carnegie Mellon | Rochester NY
Case Western | Emory
NM Highlands | Chadron St
Cleveland St | N Kentucky
Towson | Col Charleston
Northwest Chr | Col of Idaho
Colorado Chr | Dixie St
Colorado Mines | S Dakota Tech
Concordia SP | St Cloud
Metro St | CSU-Pueblo
Daemen | Mercy
TX Lutheran | Dallas Univ
WI Green Bay | Detroit
Drake | Northern Iowa
Drexel | Northeastern
Loyola-Chicago | Evansville
Southern Oregon | Evergreen St
Western St CO | Ft Lewis
Grove City | Waynesburg
Otterbein | Heidelberg
Hunter | York NY
Illinois St | S Illinois
Manhattan | Iona
UNC Wilmington | James Madison
John Carroll | Muskingum
Willamette | Lewis & Clark
Trinity CT | MA Liberal Arts
Mary ND | Sioux Falls
Minot St | SW Minnesota
Winona St | MN Crookston
MN Duluth | MN Mankato
Moorhead St | Wayne St NE
Quinnipiac | Niagara
Oregon Tech | Northwest WA
Washington StL | NYU
Oberlin | Thiel
Rhodes | Oglethorpe
South Dakota | Oral Roberts
Whitman | Pac Lutheran
Puget Sound | Whitworth
St John Fisher | Utica
SUNY New Paltz | SUNY Fredonia
Youngstown St | Wright St
Brown | Yale
Providence | Butler
DePaul | St Johns
Marquette | Seton Hall
S Dakota St | North Dakota
WI Milwaukee | Oakland
Rider | St Peters
West Chester | Lock Haven
Bemidji St | Upper Iowa
Delaware | Hofstra
Hartwick | Elmira
Indiana St | Valparaiso
Cortland St | SUNY Potsdam
Creighton | Xavier
Plattsburgh St | Oswego St
Oregon St | Arizona
Oregon | Arizona St
Skidmore | Bard
Roberts Wslyn | Bridgeport
Brooklyn Col | Medgar Evers
California | Washington St
SUNYIT | Cazenovia
Utah | Colorado
Eastern Oregon | Corban
Stevens Tech | Houghton
Stanford | Washington
Col Ozarks | N New Mexico
Mayville St | Presentation
Harford CC | CCBC Catonsville
McCook CC | Otero JC
W Nebraska CC | Northeastern JC
SW Tennessee | Volunteer St
Delta Col | St Clair Co
Lake Michigan | Grand Rapids CC
Kansas City KS | Southeast CC
Anne Arundel | Prince Georges
Hibbing CC | Vermilion CC
Rainy River CC | Itasca CC
Bellevue | Viterbo
Valley City St | Dickinson St ND
Hollins | Notre Dame MD
American River | Cosumnes River
El Camino Col | Bakersfield Col
Cabrillo | Monterey Peninsula
Chabot | Skyline
West LA Col | Chaffey
Orange Coast | Copper Mtn
Cypress | Santa Ana Col
Gavilan | De Anza Col
Palomar Col | Col of the Desert
Diablo Val | Santa Rosa JC
Sierra Col | Folsom Lake
Fullerton Col | Saddleback
Grossmont | SD City Col
Mission | Hartnell
Imperial Val | San Diego Mesa
Irvine Valley | Riverside CC
Laney | Merritt
Mt San Jacinto | MiraCosta
Sacramento City | Modesto JC
Southwestern CA | San Bernardino Val
City Col San Fran | San Jose City Col
Austin Col | Centenary
Huston-Tillot | Texas Col
Paul Quinn | St Thomas TX
Central Lakes | Fond du Lac T&CC
Lake Superior CC | Mesabi Range
Chatham | Westminster PA
Mesa St | Adams St
Linfield | Pacific OR
Augustana SD | Northern St SD
Millsaps | Centre
Schreiner | Colorado Col
Wilmington OH | Mt Union
Wilkes | FDU Madison
Bethany WV | Geneva
PSU-Abington | Lancaster Bib
Westminster UT | Regis CO
Ithaca | Rensselaer
Staten Island | City Col NY
Rochester Tech | St Lawrence
Vassar | Union NY
Oakland City | Lincoln Chr
Hobart & Smith | Clarkson
Davis | New Rochelle
Trinity TX | J&W CO
Waldorf | Dakota St
Brit Columbia | Brandon
UPEI | St Fran Xavier
Acadia | New Brunswick
Ryerson | Laurentian
Ottawa ON | York ON
Laurier | Algoma
Carleton ON | Queens ON
Western ON | Waterloo
McMaster | Lakehead
Toronto | Nipissing
Trinity Western | Manitoba
Saskatchewan | Mt Royal
Alberta | Northern BC
Univ Lethbridge | Victoria
Regina | Thompson Riv
UBC-Okanagan | Grant MacEwan
Haskell | Crowleys Ridge
Durham | Centennial Col
Mohawk | Sault
Algonquin | Loyalist
St Thomas NB | Mt Allison
Camosun | Douglas
Briercrest | Olds
Lethbridge Col | S Alberta Tech
Medicine Hat | Red Deer
N Alberta Tech | Augustana AB
St Marys AB | Ambrose
Concordia AB | Grande Prairie
Lakeland AB | Keyano
Vancouver Island | Okanagan Col
Warren Wilson | Mid-Atlantic Chr
PSU-Mont Alto | PSU York
PSU-DuBois | PSU Wilkes-Barre
C Maine Tech | Vermont Tech
PSU-Gtr Allegheny | PSU-Scranton
Grace Bib | Mt Mary
Green Mtn | ME Augusta
Yuba | Contra Costa
Dyersburg St | Motlow St
Tiffin | Ald-Broaddus
Wilson | Bryn Athyn
Keystone | Centenary NJ
Husson | SUNY Canton
Slippery Rock | Mansfield
Morrisville St | Wells
Abilene Chr | Northwestern LA
St Michaels | Adelphi
Adrian | Kalamazoo
Maryville TN | Agnes Scott
W Oregon | AK Fairbanks
Albion | Olivet MI
Albright | Lebanon Val
St Anselm | American Intl
American Univ | Lehigh
Mt St Joseph | Anderson IN
Angelo St | W New Mexico
St Josephs ME | Anna Maria
Ark Monticello | Ouachita
Ashland | Northwood MI
Montevallo | Auburn Mgomery
Augsburg | St Olaf
North Georgia | Augusta
IL Wesleyan | Augustana IL
Moorhead St | Augustana SD
Austin Peay | E Illinois
Ave Maria | Warner
Azusa Pacific | Biola
Babson | Springfield
Vassar | Bard
Emmanuel GA | Barton
Tufts | Bates
Elms | Bay Path
Rockhurst | Bellarmine
King TN | Belmont Abbey
Bethany Luth | St Scholastica
Vermont | Binghamton
Colorado Mines | Black Hills St
Transylvania | Bluffton
Boise St | Fresno St
Lincoln PA | Bowie St
Toledo | Bowling Green
Brevard | LaGrange
Framingham St | Bridgewater MA
Lynchburg | Bridgewater VA
Robert Morris | Bryant
Bucknell | Colgate
Buffalo | W Michigan
SUNY New Paltz | Buffalo St
Pomona Pitzer | Caltech
Campbell | Hampton
Carson-Newman | Newberry
CSU-Pueblo | Chadron St
Concordia CA | Chaminade
Claremont M.S. | Chapman
Chr Brothers | Delta St
Clayton St | SC Aiken
C Michigan | Kent
C Missouri | Lindenwood
Wheaton MA | Coast Guard
Simpson IA | Coe
C Oklahoma | MO Southern
Corban | Col of Idaho
Col Springs | S Dakota Tech
Cornell | Columbia
Columbus St | NC Pembroke
Concord | West Liberty
Milwaukee Eng | Concordia IL
Concordia SP | MN Duluth
Concordia WI | Rockford
Erskine | Converse
Lourdes | Cornerstone
Huntingdon | Covenant
Maranatha Bap | Crown MN
CS Chico | CSU East Bay
CS Dom. Hills | CS San Bern.
Humboldt St | CS Monterey Bay
CS Northridge | UC Riverside
CS Sacramento | Southern Utah
Curry | Nichols
Harvard | Dartmouth
Michigan Tech | Davenport
Rose-Hulman | Defiance
Denison | Wittenberg
DePauw | Kenyon
Dickinson | McDaniel Col
Dist Columbia | Queens NY
Dixie St | Regis CO
Drury | IL Springfield
Southern Nazarene | East Central OK
SE Missouri St | E Kentucky
E Mennonite | Hollins
Ohio | E Michigan
Emmanuel MA | Rivier
Emory & Henry | Randolph Macon
E New Mexico | TX A&M Commerce
Oregon Tech | Evergreen St
JC Smith | Fayetteville St
F Dickinson | LIU Brooklyn
Ferris St | WI Parkside
Findlay | Hillsdale
Worcester St | Fitchburg St
Flagler | Young Harris
Florida Tech | Palm Beach Atl
FL Southern | Rollins
Webster Univ | Fontbonne
Fort Hays St | Washburn
Georgia SW | Francis Marion
Haverford | Frank & Marsh
Fresno Pacific | Notre Dame CA
Frostburg St | Salisbury
Mesa St | Ft Lewis
Winthrop | Gardner Webb
George Fox | Willamette
George Mason | G Washington
Lander | Georgia C&S
Grambling | TX Southern
N Michigan | Grand Valley St
Knox | Grinnell
Guilford | VA Wesleyan
Hartford | MA Lowell
Point Loma | Hawaii Hilo
UNC Asheville | High Point
Hiram | Wooster
Russell Sage | Houghton
Howard Payne | McMurry
Montana | Idaho
N Colorado | Idaho St
Lewis | Indianapolis
Jacksonville | NJIT
Tennessee Tech | Jacksonville St
Wayland | John Brown
John Jay | Lehman
Scranton | Juniata
Oklahoma St | Kansas
Kansas St | Texas Tech
Keene St | S Maine
KY Wesleyan | Ohio Valley
Redlands | La Verne
Mt Olive | Lees-McRae
Lincoln Mem | Lenoir Rhyne
Pacific OR | Lewis & Clark
SW Baptist | Lincoln MO
Tampa | Lynn
Macalester | St Catherine
Maine | Stony Brook
Mary Baldwin | Pfeiffer
Marymount VA | Wesley DE
SW Minnesota | Mary ND
York PA | Mary Washington
McNeese St | SE Louisiana
ME Presque Isle | ME Maritime
Meredith | NC Wesleyan
Metro St | NM Highlands
Sioux Falls | Minot St
Union TN | Mississippi Col
MN Crookston | Upper Iowa
MN Mankato | St Cloud
WI Superior | MN Morris
Quincy | MO St Louis
MO Western | NW Missouri
NW Nazarene | MT St-Billings
Wagner | Mt St Marys
MTSU | UTEP
SIUE | Murray St
Pittsburg St | NE Oklahoma
Newman | Texas A&M Intl
New Mexico | Wyoming
North Alabama | Stetson
Portland St | Northern Arizona
Wheaton IL | North Park
Southern Oregon | Northwest WA
Norwich | St Joseph CT
NW Oklahoma St | OK Baptist
OH Dominican | Trevecca Naz
Whitworth | Pac Lutheran
Peace | Salem NC
TX A&M Kville | Permian Basin
Univ Sciences | Post
Puget Sound | Whitman
Roanoke | Shenandoah
Roger Williams | U New England
Salve Regina | Wentworth Tech
Simon Fraser | Seattle Pacific
SW Oklahoma | SE Oklahoma
Shepherd | Urbana
S Indiana | Wm Jewell
Southeastern FL | Webber
Trinity CT | St Josephs LI
W Washington | St Martins
S Virginia | St Marys MD
SUNY Oneonta | SUNY Fredonia
Ursinus | Swarthmore
Tarleton St | W Texas A&M
Wingate | Tusculum
UAB | UT San Antonio
UT Dallas | Univ Ozarks
UVA-Wise | Wheeling Jesuit
Virginia Union | Virginia St
WI Oshkosh | WI LaCrosse
WI Platteville | WI Stevens Pt
WI Whitewater | WI River Falls
WV Wesleyan | WV State
Air Force | Nevada
Ark Little Rock | UT Arlington
Miami OH | Ball St
E Texas Bap | Belhaven MS
Bethune-Cookman | Delaware St
CS Fullerton | Cal Poly
CS Poly Pomona | Cal St-LA
Charleston So | SC Upstate
Louisiana Tech | Charlotte
Chris Newport | PSU-Harrisburg
Utah St | Colorado St
NC Central | Coppin St
Duquesne | Richmond
Marshall | Florida Intl
Georgetown | Villanova
Gonzaga | San Diego
IUPUI | IL Chicago
UC Santa Barbara | Long Beach St
Pepperdine | Loy Marymount
Mercer | UNC Greensboro
Morehead St | TN Martin
N England Col | S Vermont
TAM C. Christi | New Orleans
Rice | North Texas
Pacific | San Francisco
UNLV | San Jose St
St Marys CA | Santa Clara
W Illinois | PFW
Lyndon St | Johnson St
Thomas Aquinas | Molloy
AK Anchorage | Concordia OR
Albany NY | UMBC
Albertus Magnus | Colby-Sawyer
Appalachian St | Coastal Car
Lubbock Chr | Arkansas-FS
Texas St | Arkansas St
Southern Univ | Ark Pine Bluff
MacMurray | Blackburn
Holy Cross | Boston Univ
Chattanooga | Furman
MIT | Clark MA
Sonoma St | CS Stanislaus
FL Gulf Coast | Kennesaw
Georgia St | Troy
Sam Houston St | Houston Bap
Iowa St | Oklahoma
Oklahoma Chr | St Marys TX
Old Dominion | Southern Miss
Samford | W Carolina
UTRGV | Seattle
Texas | TCU
Academy of Art | Holy Names
Belmont | Tennessee St
Bemidji St | Winona St
Cedarville | Davis & Elkins
Cincinnati | Tulsa
Connecticut | Temple
Memphis | East Carolina
ETSU | Wofford
Suffolk | J&W RI
Limestone | S Wesleyan
Radford | Longwood
Rutgers-Camden | Wm Paterson
S Connecticut | Stonehill
South Florida | Tulane
UC Davis | UC Irvine
Wellesley | Worcester Tech
Henderson St | Arkansas Tech
Averett | Methodist
Cairn | Cedar Crest
Central Conn | St Francis PA
Georgian Court | Concordia NY
Cortland St | Plattsburgh St
Wesleyan CT | CT College
Mitchell | Dean
DYouville | Pitt-Greensburg
E Connecticut | RI College
E Washington | Montana St
Fisher | Simmons
WKU | FL Atlantic
Hanover | Franklin IN
South Alabama | Ga Southern
Gettysburg | Johns Hopkins
Hardin-Simmons | Sul Ross
Thomas GA | Keiser
Lake Superior | Purdue Northwest
Lee TN | West Alabama
Mt St Mary NY | Mt St Vincent
Rowan | NJ City
Wm Jessup | Ottawa AZ
Rogers St | St Edwards
Stevens Tech | Alfred
Pace | Assumption
Bentley | New Haven
Bowdoin | Colby
Plymouth St | Castleton
Nicholls St | Cent Arkansas
Eastern Oregon | Northwest Chr
SF Austin | Incarnate Word
Lane | Miles
West Florida | West Georgia
Army | Navy
UCF | SMU
Siena | Monmouth NJ
Missouri KC | Grand Canyon
CS Bakersfield | Chicago St
New Mexico St | Utah Valley
BYU | Portland
Baker KS | Clarke
Cincinnati Chr | Indiana-East
Coastal GA | J&W FL
Dickinson St ND | Mayville St
Dillard | Rust
Taylor IN | Grace IN
MT Western | Providence GF
St Xavier IL | Olivet Naz
Coffeyville CC | Allen Co
Andrew Col | East Georgia Col
Angelina | Paris JC
AZ Western | Scottsdale CC
Palm Beach St | ASA Miami
Baltimore City CC | Howard CC MD
Barton Co | Colby CC
Pearl River CC | Baton Rouge CC
Blinn | Jacksonville Col
Panola | Bossier Parish
Butler Co-KS | Independence CC
Casper College | W Wyoming CC
C Arizona | Eastern Arizona
Cent Georgia Tech | So Crescent Tech
Cent Wyoming | Eastern Wyoming
Shelton St | Chattahoochee Val
Walters St | Chatt St Tech
Gulf Coast CC | Chipola
Cisco JC | Temple Col
Roane St | Cleveland St CC
Cowley Co | Cloud Co
Delgado CC | Coastal AL-BM
Trinity Valley CC | Coastal Bend
Southern Idaho | Colorado NW
Collin Co | SW Chr TX
Three Rivers | Crowder
Daytona St | Florida St-Jax
Seward Co | Dodge City CC
Volunteer St | Dyersburg St
FL Southwestern | E Florida St
Georgia Highlands | Gadsden St CC
Garden City CC | Northwest KS Tech
Gillette | Northwest WY
Hill Col | Ranger
Hillsborough CC | St Petersburg
Hutchinson CC | Pratt CC
Iowa Western CC | Northeast CC
John Logan | Lincoln Trail
Wabash Val | Kaskaskia
Tyler JC | Kilgore
W Nebraska CC | Lamar CC
Laramie Co | Sheridan WY
Malcolm X | Daley
McCook CC | Trinidad St JC
Mineral Area | Moberly Area
Monroe-NR | Erie CC
SW Tennessee | Motlow St
Olney | SE Illinois
Tallahassee CC | Pensacola St
SW Illinois | Rend Lake
Snow Col | Eastern Utah
Wallace St | S Georgia Tech
Cape Fear CC | Spartanburg Meth
Macomb CC | Alpena CC
Essex CC | Bucks Co CC
Catawba Val | Wake Tech
Hagerstown CC | Cecil Col
Tohono Oodham | Chand-Gilbert
Clinton JC | Louisburg
Columbus St CC | Cuyahoga CC
Des Moines CC | Ellsworth CC
Fayetteville Tech | Lenoir CC
Pima CC | Glendale AZ
Lansing CC | Glen Oaks CC
Highland CC KS | Gogebic CC
IL Central | Lake Land IL
Iowa Lakes CC | Iowa Cent
Muskegon CC | Kalamazoo Val
Mid-Michigan CC | Kellogg CC
Kirkwood CC | N Iowa CC
Lackawanna | Burlington Co
Southeastern CC | Little Priest
Union Co | Manor
Mesa CC | South Mtn
Mott CC | Oakland CC
Triton Col | Madison Col
Anoka Ramsey | Rochester C&T
Bergen CC | Gloucester Co
Sprfld Tech CC | Bristol CC
Rainy River CC | Central Lakes
Hudson Val | Fulton-Mont
Hibbing CC | Itasca CC
Western Tech | MN West C&T
Ridgewater | St Cloud Tech
Schoolcraft | Henry Ford CC
Orange Co | Queensborough
Huntington | Bethel IN
Campbellsville | Cumberlands KY
Mid-Am Chr | Central Chr
Col Ozarks | Crowleys Ridge
Concordia NE | Jamestown
Dordt | St Mary NE
Xavier LA | Edward Waters
Freed-Hardeman | Harris-Stowe
Spring Arbor | Goshen
Lyon | Hannibal-Lagr
